GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Activated,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnYardsPerAttempt,KickReturnTouchdowns,KickReturnLong,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,SpecialTeamsSoloTackles,SpecialTeamsAssistedTackles,MiscSoloTackles,MiscAssistedTackles,Punts,PuntYards,PuntAverage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsLongestMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,ReceptionPercentage,ReceivingYardsPerTarget,Tackles,OffensiveTouchdowns,DefensiveTouchdowns,SpecialTeamsTouchdowns,Touchdowns,FantasyPosition,FieldGoalPercentage,PlayerGameID,FumblesOwnRecoveries,FumblesOutOfBounds,KickReturnFairCatches,PuntReturnFairCatches,PuntTouchbacks,PuntInside20,PuntNetAverage,ExtraPointsAttempted,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,Safeties,FieldGoalsHadBlocked,PuntsHadBlocked,ExtraPointsHadBlocked,PuntLong,BlockedKickReturnYards,FieldGoalReturnYards,PuntNetYards,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,MiscFumblesForced,MiscFumblesRecovered,ShortName,PlayingSurface,IsGameOver,SafetiesAllowed,Stadium,Temperature,Humidity,WindSpeed,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,OffensiveSnapsPlayed,DefensiveSnapsPlayed,SpecialTeamsSnapsPlayed,OffensiveTeamSnaps,DefensiveTeamSnaps,SpecialTeamsTeamSnaps,VictivSalary,TwoPointConversionReturns,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,YahooSalary,FantasyPointsYahoo,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPosition,DraftKingsPosition,YahooPosition,OpponentRank,OpponentPositionRank,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,FantasyDraftSalary,FantasyDraftPosition,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID,FantasyPointsFantasyDraft,OffensiveFumbleRecoveryTouchdowns,SnapCountsConfirmed,Updated,ScoringDetails
202510505,21952,1,2025,2025-10-05T13:00:00,5,CAR,MIA,HOME,5,Rico Dowdle,RB,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,255.2,11.2,1.5,65.7,6.1,4.6,34.7,11.5,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,40.1,92.9,10.7,0.0,1.5,0.0,0.0,1.5,RB,0.0,991353286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rico Dowdle,Artificial,True,0.0,Bank of America Stadium,79,71,5,6071.0,5328.0,5328.0,58,0,0,87,68,36,,0.0,42.0,0.0,0.0,0.0,0.0,0.0,43.9,17.0,38.3,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,35.0,25.0,Scrambled,Scrambled,False,,,5,19,2025-10-05T00:00:00,2025-10-05T13:00:00,19132,5,19,19132,43.9,,True,2025-10-10T12:53:41,"[{'GameKey': '202510505', 'SeasonType': 1, 'PlayerID': 21952, 'Team': 'CAR', 'Season': 2025, 'Week': 5, 'ScoringType': 'RushingTouchdown', 'Length': 2, 'ScoringDetailID': 536215, 'PlayerGameID': 991353286, 'ScoringPlayID': 180254}]"
202510503,23239,1,2025,2025-10-05T13:00:00,5,HOU,BAL,AWAY,7,C.J. Stroud,QB,OFF,1,1,1,33.5,28.5,302.3,105.6,11.2,13.1,6.1,0.0,178.3,58.2,3.1,21.1,1.5,37.2,37.2,0.0,37.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991353439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C.J. Stroud,Grass,True,0.0,M&T Bank Stadium,74,63,5,8301.0,6443.0,6443.0,69,0,0,87,53,36,,0.0,35.6,0.0,0.0,0.0,0.0,0.0,35.6,32.0,35.6,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,38.0,37.0,Scrambled,Scrambled,False,,,13,3,2025-10-05T00:00:00,2025-10-05T13:00:00,19131,13,3,19131,35.6,,True,2025-10-10T12:53:33,"[{'GameKey': '202510503', 'SeasonType': 1, 'PlayerID': 23239, 'Team': 'HOU', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 8, 'ScoringDetailID': 536151, 'PlayerGameID': 991353439, 'ScoringPlayID': 180206}, {'GameKey': '202510503', 'SeasonType': 1, 'PlayerID': 23239, 'Team': 'HOU', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 12, 'ScoringDetailID': 536176, 'PlayerGameID': 991353439, 'ScoringPlayID': 180225}, {'GameKey': '202510503', 'SeasonType': 1, 'PlayerID': 23239, 'Team': 'HOU', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 12, 'ScoringDetailID': 536184, 'PlayerGameID': 991353439, 'ScoringPlayID': 180229}, {'GameKey': '202510503', 'SeasonType': 1, 'PlayerID': 23239, 'Team': 'HOU', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 6, 'ScoringDetailID': 536208, 'PlayerGameID': 991353439, 'ScoringPlayID': 180248}]"
202510514,21682,1,2025,2025-10-05T13:00:00,5,IND,LV,HOME,28,Jonathan Taylor,RB,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,81.8,6.0,4.6,19.8,6.1,4.6,24.8,10.3,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,35.4,39.2,92.9,7.7,0.0,4.6,0.0,0.0,4.6,RB,0.0,991353124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonathan Taylor,Artificial,True,0.0,Lucas Oil Stadium,78,55,9,11770.0,9912.0,9912.0,61,0,0,82,84,22,,0.0,37.3,0.0,0.0,0.0,0.0,0.0,39.2,55.0,37.3,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,26.0,9.0,Scrambled,Scrambled,False,,,14,25,2025-10-05T00:00:00,2025-10-05T13:00:00,19133,14,25,19133,39.2,,True,2025-10-10T12:53:50,"[{'GameKey': '202510514', 'SeasonType': 1, 'PlayerID': 21682, 'Team': 'IND', 'Season': 2025, 'Week': 5, 'ScoringType': 'RushingTouchdown', 'Length': 5, 'ScoringDetailID': 536172, 'PlayerGameID': 991353124, 'ScoringPlayID': 180222}, {'GameKey': '202510514', 'SeasonType': 1, 'PlayerID': 21682, 'Team': 'IND', 'Season': 2025, 'Week': 5, 'ScoringType': 'RushingTouchdown', 'Length': 2, 'ScoringDetailID': 536200, 'PlayerGameID': 991353124, 'ScoringPlayID': 180241}, {'GameKey': '202510514', 'SeasonType': 1, 'PlayerID': 21682, 'Team': 'IND', 'Season': 2025, 'Week': 5, 'ScoringType': 'RushingTouchdown', 'Length': 9, 'ScoringDetailID': 536207, 'PlayerGameID': 991353124, 'ScoringPlayID': 180247}]"
202510524,18055,1,2025,2025-10-05T13:00:00,5,DAL,NYJ,AWAY,4,Dak Prescott,QB,OFF,1,1,1,35.9,22.3,293.6,76.9,10.2,16.4,6.1,0.0,157.9,57.0,1.5,1.5,10.7,34.7,6.1,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991353085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dak Prescott,Artificial,True,0.0,MetLife Stadium,79,59,8,9045.0,7434.0,7434.0,74,0,0,74,102,37,,0.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,35.0,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,32.0,28.0,Scrambled,Scrambled,False,,,9,24,2025-10-05T00:00:00,2025-10-05T13:00:00,19135,9,24,19135,35.0,,True,2025-10-10T12:54:07,"[{'GameKey': '202510524', 'SeasonType': 1, 'PlayerID': 18055, 'Team': 'DAL', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 32, 'ScoringDetailID': 536170, 'PlayerGameID': 991353085, 'ScoringPlayID': 180221}, {'GameKey': '202510524', 'SeasonType': 1, 'PlayerID': 18055, 'Team': 'DAL', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 2, 'ScoringDetailID': 536193, 'PlayerGameID': 991353085, 'ScoringPlayID': 180236}, {'GameKey': '202510524', 'SeasonType': 1, 'PlayerID': 18055, 'Team': 'DAL', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 53, 'ScoringDetailID': 536205, 'PlayerGameID': 991353085, 'ScoringPlayID': 180246}, {'GameKey': '202510524', 'SeasonType': 1, 'PlayerID': 18055, 'Team': 'DAL', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 6, 'ScoringDetailID': 536224, 'PlayerGameID': 991353085, 'ScoringPlayID': 180259}]"
202510530,19812,1,2025,2025-10-05T16:05:00,5,SEA,TB,HOME,14,Sam Darnold,QB,OFF,1,1,1,42.1,34.7,422.5,102.1,12.4,15.1,6.1,1.5,167.8,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991353719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sam Darnold,Artificial,True,0.0,Lumen Field,64,45,6,8921.0,6319.0,6319.0,76,0,0,76,76,35,,0.0,39.2,0.0,0.0,0.0,0.0,0.0,39.2,38.0,35.5,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,16.0,31.0,Scrambled,Scrambled,False,,,30,33,2025-10-05T00:00:00,2025-10-05T16:05:00,19138,30,33,19138,39.2,,True,2025-10-10T15:59:13,"[{'GameKey': '202510530', 'SeasonType': 1, 'PlayerID': 19812, 'Team': 'SEA', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 9, 'ScoringDetailID': 536250, 'PlayerGameID': 991353719, 'ScoringPlayID': 180279}, {'GameKey': '202510530', 'SeasonType': 1, 'PlayerID': 19812, 'Team': 'SEA', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 3, 'ScoringDetailID': 536258, 'PlayerGameID': 991353719, 'ScoringPlayID': 180285}, {'GameKey': '202510530', 'SeasonType': 1, 'PlayerID': 19812, 'Team': 'SEA', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 9, 'ScoringDetailID': 536266, 'PlayerGameID': 991353719, 'ScoringPlayID': 180291}, {'GameKey': '202510530', 'SeasonType': 1, 'PlayerID': 19812, 'Team': 'SEA', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 26, 'ScoringDetailID': 536270, 'PlayerGameID': 991353719, 'ScoringPlayID': 180293}]"
202510515,18890,1,2025,2025-10-06T20:15:00,5,KC,JAX,AWAY,15,Patrick Mahomes,QB,OFF,1,1,1,50.8,35.9,394.0,87.6,12.0,13.6,1.5,1.5,113.1,42.1,0.0,0.0,9.2,74.3,12.4,1.5,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,33.1,0.0,0.0,0.0,1.5,0.0,0.0,1.5,QB,0.0,991355306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Patrick Mahomes,Grass,True,0.0,EverBank Stadium,94,124,9,10036.0,8177.0,8177.0,79,0,0,79,72,32,,0.0,38.1,0.0,0.0,0.0,0.0,0.0,38.1,51.0,34.3,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,9.0,14.0,Scrambled,Scrambled,False,,,16,15,2025-10-06T00:00:00,2025-10-06T20:15:00,19142,16,15,19142,38.1,,True,2025-10-07T09:14:05,"[{'GameKey': '202510515', 'SeasonType': 1, 'PlayerID': 18890, 'Team': 'KC', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 3, 'ScoringDetailID': 536310, 'PlayerGameID': 991355306, 'ScoringPlayID': 180313}, {'GameKey': '202510515', 'SeasonType': 1, 'PlayerID': 18890, 'Team': 'KC', 'Season': 2025, 'Week': 5, 'ScoringType': 'RushingTouchdown', 'Length': 11, 'ScoringDetailID': 536312, 'PlayerGameID': 991355306, 'ScoringPlayID': 180314}]"
202510530,19790,1,2025,2025-10-05T16:05:00,5,TB,SEA,AWAY,6,Baker Mayfield,QB,OFF,1,1,1,40.9,35.9,469.6,108.9,14.2,16.2,3.1,0.0,166.9,70.6,1.5,11.2,7.7,18.6,4.6,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991353717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Baker Mayfield,Artificial,True,0.0,Lumen Field,64,45,6,9788.0,7806.0,7806.0,76,0,0,76,76,35,,0.0,36.7,0.0,0.0,0.0,0.0,0.0,36.7,47.0,33.0,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,9.0,9.0,Scrambled,Scrambled,False,,,33,30,2025-10-05T00:00:00,2025-10-05T16:05:00,19138,33,30,19138,36.7,,True,2025-10-10T15:59:13,"[{'GameKey': '202510530', 'SeasonType': 1, 'PlayerID': 19790, 'Team': 'TB', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 25, 'ScoringDetailID': 536256, 'PlayerGameID': 991353717, 'ScoringPlayID': 180284}, {'GameKey': '202510530', 'SeasonType': 1, 'PlayerID': 19790, 'Team': 'TB', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 14, 'ScoringDetailID': 536273, 'PlayerGameID': 991353717, 'ScoringPlayID': 180295}]"
202510515,22490,1,2025,2025-10-06T20:15:00,5,JAX,KC,HOME,16,Trevor Lawrence,QB,OFF,1,1,1,31.0,22.3,273.8,89.2,10.9,15.2,1.5,1.5,118.4,54.5,4.6,13.6,12.4,66.9,8.3,3.1,19.8,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,32.5,0.0,0.0,0.0,3.1,0.0,0.0,3.1,QB,0.0,991355337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trevor Lawrence,Grass,True,0.0,EverBank Stadium,94,124,9,8425.0,6319.0,6319.0,72,0,0,72,79,32,,0.0,33.8,0.0,0.0,0.0,0.0,0.0,35.0,38.0,33.8,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,11.0,9.0,Scrambled,Scrambled,False,,,15,16,2025-10-06T00:00:00,2025-10-06T20:15:00,19142,15,16,19142,35.0,,True,2025-10-07T09:11:14,"[{'GameKey': '202510515', 'SeasonType': 1, 'PlayerID': 22490, 'Team': 'JAX', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 5, 'ScoringDetailID': 536313, 'PlayerGameID': 991355337, 'ScoringPlayID': 180315}, {'GameKey': '202510515', 'SeasonType': 1, 'PlayerID': 22490, 'Team': 'JAX', 'Season': 2025, 'Week': 5, 'ScoringType': 'RushingTouchdown', 'Length': 12, 'ScoringDetailID': 536315, 'PlayerGameID': 991355337, 'ScoringPlayID': 180316}, {'GameKey': '202510515', 'SeasonType': 1, 'PlayerID': 22490, 'Team': 'JAX', 'Season': 2025, 'Week': 5, 'ScoringType': 'RushingTouchdown', 'Length': 2, 'ScoringDetailID': 536320, 'PlayerGameID': 991355337, 'ScoringPlayID': 180321}]"
202510524,22492,1,2025,2025-10-05T13:00:00,5,NYJ,DAL,HOME,7,Justin Fields,QB,OFF,1,1,1,57.0,39.6,350.6,86.2,9.5,10.9,3.1,0.0,124.1,31.0,7.7,60.7,10.7,32.2,5.7,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,32.1,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991353282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Justin Fields,Artificial,True,0.0,MetLife Stadium,79,59,8,9540.0,6938.0,6938.0,102,0,0,102,74,37,,0.0,32.1,0.0,0.0,0.0,0.0,0.0,32.1,35.0,32.1,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,40.0,40.0,Scrambled,Scrambled,False,,,24,9,2025-10-05T00:00:00,2025-10-05T13:00:00,19135,24,9,19135,32.1,,True,2025-10-10T12:54:07,"[{'GameKey': '202510524', 'SeasonType': 1, 'PlayerID': 22492, 'Team': 'NYJ', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 2, 'ScoringDetailID': 536216, 'PlayerGameID': 991353282, 'ScoringPlayID': 180255}, {'GameKey': '202510524', 'SeasonType': 1, 'PlayerID': 22492, 'Team': 'NYJ', 'Season': 2025, 'Week': 5, 'ScoringType': 'PassingTouchdown', 'Length': 11, 'ScoringDetailID': 536229, 'PlayerGameID': 991353282, 'ScoringPlayID': 180262}]"
202510524,22558,1,2025,2025-10-05T13:00:00,5,DAL,NYJ,AWAY,33,Javonte Williams,RB,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,167.3,10.4,1.5,81.8,3.1,1.5,6.1,6.1,1.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,33.3,62.0,3.1,0.0,3.1,0.0,0.0,3.1,RB,0.0,991353306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Javonte Williams,Artificial,True,0.0,MetLife Stadium,79,59,8,8549.0,7682.0,7682.0,57,0,0,74,102,37,,0.0,36.4,0.0,0.0,0.0,0.0,0.0,37.0,35.0,32.7,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,32.0,24.0,Scrambled,Scrambled,False,,,9,24,2025-10-05T00:00:00,2025-10-05T13:00:00,19135,9,24,19135,37.0,,True,2025-10-10T12:54:07,"[{'GameKey': '202510524', 'SeasonType': 1, 'PlayerID': 22558, 'Team': 'DAL', 'Season': 2025, 'Week': 5, 'ScoringType': 'RushingTouchdown', 'Length': 8, 'ScoringDetailID': 536186, 'PlayerGameID': 991353306, 'ScoringPlayID': 180230}, {'GameKey': '202510524', 'SeasonType': 1, 'PlayerID': 22558, 'Team': 'DAL', 'Season': 2025, 'Week': 5, 'ScoringType': 'ReceivingTouchdown', 'Length': 6, 'ScoringDetailID': 536225, 'PlayerGameID': 991353306, 'ScoringPlayID': 180259}]"
