GameKey,PlayerID,SeasonType,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Activated,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnYardsPerAttempt,KickReturnTouchdowns,KickReturnLong,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,SpecialTeamsSoloTackles,SpecialTeamsAssistedTackles,MiscSoloTackles,MiscAssistedTackles,Punts,PuntYards,PuntAverage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsLongestMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,ReceptionPercentage,ReceivingYardsPerTarget,Tackles,OffensiveTouchdowns,DefensiveTouchdowns,SpecialTeamsTouchdowns,Touchdowns,FantasyPosition,FieldGoalPercentage,PlayerGameID,FumblesOwnRecoveries,FumblesOutOfBounds,KickReturnFairCatches,PuntReturnFairCatches,PuntTouchbacks,PuntInside20,PuntNetAverage,ExtraPointsAttempted,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,Safeties,FieldGoalsHadBlocked,PuntsHadBlocked,ExtraPointsHadBlocked,PuntLong,BlockedKickReturnYards,FieldGoalReturnYards,PuntNetYards,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,MiscFumblesForced,MiscFumblesRecovered,ShortName,PlayingSurface,IsGameOver,SafetiesAllowed,Stadium,Temperature,Humidity,WindSpeed,FanDuelSalary,DraftKingsSalary,FantasyDataSalary,OffensiveSnapsPlayed,DefensiveSnapsPlayed,SpecialTeamsSnapsPlayed,OffensiveTeamSnaps,DefensiveTeamSnaps,SpecialTeamsTeamSnaps,VictivSalary,TwoPointConversionReturns,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,YahooSalary,FantasyPointsYahoo,InjuryStatus,InjuryBodyPart,InjuryStartDate,InjuryNotes,FanDuelPosition,DraftKingsPosition,YahooPosition,OpponentRank,OpponentPositionRank,InjuryPractice,InjuryPracticeDescription,DeclaredInactive,FantasyDraftSalary,FantasyDraftPosition,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID,FantasyPointsFantasyDraft,OffensiveFumbleRecoveryTouchdowns,SnapCountsConfirmed,Updated,ScoringDetails
202510211,17922,1,2025,2025-09-14T13:00:00,2,DET,CHI,HOME,16,Jared Goff,QB,OFF,1,1,1,12.5,10.3,149.6,36.8,2.4,2.9,1.0,0.0,69.9,28.7,0.0,0.0,0.2,1.2,1.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991340915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jared Goff,Artificial,True,0.0,Ford Field,28,23,1,3360.0,2688.0,2688.0,25,0,0,26,30,14,,0.0,16.6,0.0,0.0,0.0,0.0,0.0,16.6,13.0,15.2,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,4.0,4.0,Scrambled,Scrambled,False,,,11,6,2025-09-14T00:00:00,2025-09-14T13:00:00,19087,11,6,19087,16.6,,True,2025-09-19T12:52:16,"[{'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 17922, 'Team': 'DET', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 2, 'ScoringDetailID': 535542, 'PlayerGameID': 991340915, 'ScoringPlayID': 179755}, {'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 17922, 'Team': 'DET', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 1, 'ScoringDetailID': 535560, 'PlayerGameID': 991340915, 'ScoringPlayID': 179766}, {'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 17922, 'Team': 'DET', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 20, 'ScoringDetailID': 535590, 'PlayerGameID': 991340915, 'ScoringPlayID': 179787}, {'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 17922, 'Team': 'DET', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 2, 'ScoringDetailID': 535604, 'PlayerGameID': 991340915, 'ScoringPlayID': 179797}, {'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 17922, 'Team': 'DET', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 1, 'ScoringDetailID': 535621, 'PlayerGameID': 991340915, 'ScoringPlayID': 179808}]"
202510209,14536,1,2025,2025-09-14T13:00:00,2,NYG,DAL,AWAY,3,Russell Wilson,QB,OFF,1,1,1,18.4,13.4,201.6,32.8,2.2,3.0,0.6,0.2,55.1,23.3,0.6,12.5,0.6,10.3,1.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991340953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russell Wilson,Artificial,True,0.0,AT&T Stadium,36,32,1,2912.0,2285.0,2285.0,29,0,0,30,40,17,,0.0,15.4,0.0,0.0,0.0,0.0,0.0,15.4,11.0,14.0,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,3.0,11.0,Scrambled,Scrambled,False,,,23,9,2025-09-14T00:00:00,2025-09-14T13:00:00,19086,23,9,19086,15.4,,True,2025-09-19T12:52:07,"[{'GameKey': '202510209', 'SeasonType': 1, 'PlayerID': 14536, 'Team': 'NYG', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 13, 'ScoringDetailID': 535531, 'PlayerGameID': 991340953, 'ScoringPlayID': 179748}, {'GameKey': '202510209', 'SeasonType': 1, 'PlayerID': 14536, 'Team': 'NYG', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 14, 'ScoringDetailID': 535617, 'PlayerGameID': 991340953, 'ScoringPlayID': 179806}, {'GameKey': '202510209', 'SeasonType': 1, 'PlayerID': 14536, 'Team': 'NYG', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 22, 'ScoringDetailID': 535631, 'PlayerGameID': 991340953, 'ScoringPlayID': 179815}]"
202510211,22587,1,2025,2025-09-14T13:00:00,2,DET,CHI,HOME,14,Amon-Ra St. Brown,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,0.7,0.0,1.2,2.2,1.8,51.5,2.6,0.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,17.6,36.6,2.1,0.0,0.6,0.0,0.0,0.6,WR,0.0,991341173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amon-Ra St. Brown,Artificial,True,0.0,Ford Field,28,23,1,3584.0,3136.0,3136.0,22,0,0,26,30,14,,0.0,16.9,0.0,0.0,0.0,0.0,0.0,18.9,14.0,15.5,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,4.0,2.0,Scrambled,Scrambled,False,,,11,6,2025-09-14T00:00:00,2025-09-14T13:00:00,19087,11,6,19087,18.9,,True,2025-09-19T12:52:16,"[{'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 22587, 'Team': 'DET', 'Season': 2025, 'Week': 2, 'ScoringType': 'ReceivingTouchdown', 'Length': 1, 'ScoringDetailID': 535561, 'PlayerGameID': 991341173, 'ScoringPlayID': 179766}, {'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 22587, 'Team': 'DET', 'Season': 2025, 'Week': 2, 'ScoringType': 'ReceivingTouchdown', 'Length': 2, 'ScoringDetailID': 535605, 'PlayerGameID': 991341173, 'ScoringPlayID': 179797}, {'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 22587, 'Team': 'DET', 'Season': 2025, 'Week': 2, 'ScoringType': 'ReceivingTouchdown', 'Length': 1, 'ScoringDetailID': 535622, 'PlayerGameID': 991341173, 'ScoringPlayID': 179808}]"
202510209,24953,1,2025,2025-09-14T13:00:00,2,NYG,DAL,AWAY,1,Malik Nabers,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.8,74.8,3.7,0.4,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,16.9,31.0,2.6,0.2,0.4,0.0,0.0,0.4,WR,0.0,991341658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malik Nabers,Artificial,True,0.0,AT&T Stadium,36,32,1,3450.0,3181.0,3181.0,30,0,0,30,40,17,,0.0,16.2,0.0,0.0,0.0,0.0,0.0,18.2,15.0,14.9,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,3.0,1.0,Scrambled,Scrambled,False,,,23,9,2025-09-14T00:00:00,2025-09-14T13:00:00,19086,23,9,19086,18.2,,True,2025-09-19T12:52:08,"[{'GameKey': '202510209', 'SeasonType': 1, 'PlayerID': 24953, 'Team': 'NYG', 'Season': 2025, 'Week': 2, 'ScoringType': 'ReceivingTouchdown', 'Length': 13, 'ScoringDetailID': 535532, 'PlayerGameID': 991341658, 'ScoringPlayID': 179748}, {'GameKey': '202510209', 'SeasonType': 1, 'PlayerID': 24953, 'Team': 'NYG', 'Season': 2025, 'Week': 2, 'ScoringType': 'ReceivingTouchdown', 'Length': 22, 'ScoringDetailID': 535632, 'PlayerGameID': 991341658, 'ScoringPlayID': 179815}]"
202510214,21682,1,2025,2025-09-14T16:05:00,2,IND,DEN,HOME,28,Jonathan Taylor,RB,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,73.9,1.3,0.0,30.5,0.4,0.4,22.4,11.2,0.2,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,13.2,44.8,11.2,0.0,0.2,0.0,0.0,0.2,RB,0.0,991342027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jonathan Taylor,Artificial,True,0.0,Lucas Oil Stadium,30,22,1,3539.0,3002.0,3002.0,30,0,0,32,26,13,,0.0,14.1,0.0,0.0,0.0,0.0,0.0,14.6,17.0,12.8,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,0.0,1.0,Scrambled,Scrambled,False,,,14,10,2025-09-14T00:00:00,2025-09-14T16:05:00,19094,14,10,19094,14.6,,True,2025-09-19T15:57:32,"[{'GameKey': '202510214', 'SeasonType': 1, 'PlayerID': 21682, 'Team': 'IND', 'Season': 2025, 'Week': 2, 'ScoringType': 'ReceivingTouchdown', 'Length': 1, 'ScoringDetailID': 535654, 'PlayerGameID': 991342027, 'ScoringPlayID': 179832}]"
202510203,19781,1,2025,2025-09-14T13:00:00,2,BAL,CLE,HOME,8,Lamar Jackson,QB,OFF,1,1,1,13.0,3.8,100.8,29.3,1.6,2.4,0.8,0.0,57.6,18.4,0.6,12.5,0.4,2.6,1.3,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,QB,0.0,991341132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lamar Jackson,Grass,True,0.0,M&T Bank Stadium,30,27,1,3808.0,3136.0,3136.0,24,0,0,25,33,15,,0.0,11.8,0.0,0.0,0.0,0.0,0.0,11.8,17.0,11.8,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,1.0,2.0,Scrambled,Scrambled,False,,,3,8,2025-09-14T00:00:00,2025-09-14T13:00:00,19084,3,8,19084,11.8,,True,2025-09-19T12:51:48,"[{'GameKey': '202510203', 'SeasonType': 1, 'PlayerID': 19781, 'Team': 'BAL', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 3, 'ScoringDetailID': 535521, 'PlayerGameID': 991341132, 'ScoringPlayID': 179740}, {'GameKey': '202510203', 'SeasonType': 1, 'PlayerID': 19781, 'Team': 'BAL', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 0, 'ScoringDetailID': 535569, 'PlayerGameID': 991341132, 'ScoringPlayID': 179772}, {'GameKey': '202510203', 'SeasonType': 1, 'PlayerID': 19781, 'Team': 'BAL', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 11, 'ScoringDetailID': 535597, 'PlayerGameID': 991341132, 'ScoringPlayID': 179792}, {'GameKey': '202510203', 'SeasonType': 1, 'PlayerID': 19781, 'Team': 'BAL', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 10, 'ScoringDetailID': 535619, 'PlayerGameID': 991341132, 'ScoringPlayID': 179807}]"
202510219,24958,1,2025,2025-09-14T13:00:00,2,NE,MIA,AWAY,10,Drake Maye,QB,OFF,1,1,1,10.3,3.8,103.0,37.0,2.0,2.4,0.4,0.0,61.5,24.6,0.6,3.8,2.0,13.9,0.6,0.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,0.0,0.0,0.0,0.2,0.0,0.0,0.2,QB,0.0,991341552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drake Maye,Grass,True,0.0,Hard Rock Stadium,35,45,1,3046.0,2330.0,2330.0,27,0,0,27,26,13,,0.0,11.8,0.0,0.0,0.0,0.0,0.0,11.8,11.0,11.8,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,13.0,13.0,Scrambled,Scrambled,False,,,21,19,2025-09-14T00:00:00,2025-09-14T13:00:00,19088,21,19,19088,11.8,,True,2025-09-15T09:09:58,"[{'GameKey': '202510219', 'SeasonType': 1, 'PlayerID': 24958, 'Team': 'NE', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 2, 'ScoringDetailID': 535496, 'PlayerGameID': 991341552, 'ScoringPlayID': 179721}, {'GameKey': '202510219', 'SeasonType': 1, 'PlayerID': 24958, 'Team': 'NE', 'Season': 2025, 'Week': 2, 'ScoringType': 'PassingTouchdown', 'Length': 3, 'ScoringDetailID': 535508, 'PlayerGameID': 991341552, 'ScoringPlayID': 179730}, {'GameKey': '202510219', 'SeasonType': 1, 'PlayerID': 24958, 'Team': 'NE', 'Season': 2025, 'Week': 2, 'ScoringType': 'RushingTouchdown', 'Length': 1, 'ScoringDetailID': 535583, 'PlayerGameID': 991341552, 'ScoringPlayID': 179782}]"
202510203,19827,1,2025,2025-09-14T13:00:00,2,BAL,CLE,HOME,0,Roquan Smith,ILB,DEF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.6,0.0,0.0,0.4,0.0,0.0,0.2,28.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.4,0.0,0.0,3.0,0.0,0.2,0.0,0.2,LB,0.0,991341151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roquan Smith,Grass,True,0.0,M&T Bank Stadium,30,27,1,,,1120.0,0,30,0,25,33,15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,1.0,,Scrambled,Scrambled,False,,,3,8,2025-09-14T00:00:00,2025-09-14T13:00:00,19084,3,8,19084,0.0,,True,2025-09-19T12:51:48,"[{'GameKey': '202510203', 'SeasonType': 1, 'PlayerID': 19827, 'Team': 'BAL', 'Season': 2025, 'Week': 2, 'ScoringType': 'FumbleReturnTouchdown', 'Length': 28, 'ScoringDetailID': 535608, 'PlayerGameID': 991341151, 'ScoringPlayID': 179800}]"
202510224,23247,1,2025,2025-09-14T13:00:00,2,BUF,NYJ,AWAY,4,James Cook,RB,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,59.1,1.3,0.4,19.7,0.2,0.2,0.6,0.6,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,11.9,44.8,0.6,0.0,0.4,0.0,0.0,0.4,RB,0.0,991341550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,James Cook,Artificial,True,0.0,MetLife Stadium,30,22,0,3091.0,2867.0,2867.0,16,0,0,34,21,13,,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.2,16.0,11.6,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,13.0,3.0,Scrambled,Scrambled,False,,,4,24,2025-09-14T00:00:00,2025-09-14T13:00:00,19090,4,24,19090,13.2,,True,2025-09-19T12:52:44,"[{'GameKey': '202510224', 'SeasonType': 1, 'PlayerID': 23247, 'Team': 'BUF', 'Season': 2025, 'Week': 2, 'ScoringType': 'RushingTouchdown', 'Length': 0, 'ScoringDetailID': 535503, 'PlayerGameID': 991341550, 'ScoringPlayID': 179725}, {'GameKey': '202510224', 'SeasonType': 1, 'PlayerID': 23247, 'Team': 'BUF', 'Season': 2025, 'Week': 2, 'ScoringType': 'RushingTouchdown', 'Length': 20, 'ScoringDetailID': 535529, 'PlayerGameID': 991341550, 'ScoringPlayID': 179746}]"
202510211,24977,1,2025,2025-09-14T13:00:00,2,CHI,DET,AWAY,15,Rome Odunze,WR,OFF,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.4,57.3,3.7,0.4,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,14.2,28.5,2.3,0.0,0.4,0.0,0.0,0.4,WR,0.0,991341500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rome Odunze,Artificial,True,0.0,Ford Field,28,23,1,2598.0,2150.0,2150.0,30,0,0,30,26,14,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,15.6,3.0,12.7,Scrambled,Scrambled,,Scrambled,Scrambled,Scrambled,Scrambled,4.0,4.0,Scrambled,Scrambled,False,,,6,11,2025-09-14T00:00:00,2025-09-14T13:00:00,19087,6,11,19087,15.6,,True,2025-09-19T12:52:17,"[{'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 24977, 'Team': 'CHI', 'Season': 2025, 'Week': 2, 'ScoringType': 'ReceivingTouchdown', 'Length': 13, 'ScoringDetailID': 535502, 'PlayerGameID': 991341500, 'ScoringPlayID': 179724}, {'GameKey': '202510211', 'SeasonType': 1, 'PlayerID': 24977, 'Team': 'CHI', 'Season': 2025, 'Week': 2, 'ScoringType': 'ReceivingTouchdown', 'Length': 1, 'ScoringDetailID': 535553, 'PlayerGameID': 991341500, 'ScoringPlayID': 179761}]"
